Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Sun 12:25:18 AM    Departure (PHX) @ Saturday 10:25:18 PM MST,,,FlightAware ADS-B (KFFZ)
Sun 12:25:18 AM,33.4312,-112.0011, 89,155,178,"1,250"
Sun 12:25:34 AM,33.4314,-111.9875, 87,151,174,"1,975"
Sun 12:25:50 AM,33.4320,-111.9755, 86,159,183,"2,600"
Sun 12:26:06 AM,33.4328,-111.9585, 88,184,212,"3,125"
Sun 12:26:22 AM,33.4336,-111.9407, 88,206,237,"3,625"
Sun 12:26:38 AM,33.4338,-111.9256, 89,214,246,"4,625"
Sun 12:27:06 AM,33.4345,-111.8891, 92,226,260,"5,800"
Sun 12:27:24 AM,33.4281,-111.8686, 124,236,272,"6,650"
Sun 12:27:43 AM,33.4112,-111.8526, 149,242,278,"7,725"
Sun 12:28:01 AM,33.3930,-111.8463, 178,242,278,"8,825"
Sun 12:28:18 AM,33.3734,-111.8523, 208,251,289,"9,775"
Sun 12:28:35 AM,33.3592,-111.8684, 239,265,305,"10,550"
Sun 12:28:53 AM,33.3531,-111.8925, 267,274,315,"11,325"
Sun 12:29:28 AM,33.3574,-111.9471, 276,296,341,"12,950"
Sun 12:29:58 AM,33.3628,-112.0028, 277,346,398,"13,400"
Sun 12:30:37 AM,33.3735,-112.0777, 280,372,428,"15,000"
Sun 12:31:07 AM,33.3826,-112.1398, 280,380,437,"16,650"
Sun 12:31:37 AM,33.3919,-112.2029, 280,400,460,"17,725"
Sun 12:32:07 AM,33.4016,-112.2685, 280,405,466,"19,125"
Sun 12:32:37 AM,33.4114,-112.3356, 280,411,473,"20,600"
Sun 12:33:07 AM,33.4213,-112.4026, 280,415,478,"22,000"
Sun 12:33:37 AM,33.4314,-112.4716, 280,421,484,"23,250"
Sun 12:34:07 AM,33.4413,-112.5408, 280,428,493,"24,375"
Sun 12:34:36 AM,33.4495,-112.6087, 275,434,499,"25,400"
Sun 12:35:06 AM,33.4510,-112.6820, 271,443,510,"26,350"
Sun 12:35:36 AM,33.4521,-112.7547, 273,451,519,"27,175"
Sun 12:35:55 AM,33.4580,-112.8034, 283,453,521,"27,700"
Sun 12:36:14 AM,33.4709,-112.8516, 292,452,520,"28,375"
Sun 12:36:53 AM,33.5005,-112.9369, 293,445,512,"29,950"
Sun 12:37:23 AM,33.5244,-113.0057, 293,442,509,"31,075"
Sun 12:37:53 AM,33.5486,-113.0750, 293,441,507,"31,975"
Sun 12:38:24 AM,33.5736,-113.1463, 293,442,509,"32,000"
Sun 12:38:54 AM,33.5959,-113.2104, 293,441,507,"32,000"
Sun 12:39:25 AM,33.6204,-113.2811, 293,441,507,"32,000"
Sun 12:39:55 AM,33.6438,-113.3486, 293,439,505,"32,000"
Sun 12:40:25 AM,33.6673,-113.4164, 292,438,504,"32,000"
Sun 12:40:55 AM,33.6899,-113.4822, 292,438,504,"32,000"
Sun 12:41:26 AM,33.7137,-113.5513, 292,439,505,"32,000"
Sun 12:41:56 AM,33.7371,-113.6196, 292,439,505,"32,000"
Sun 12:42:26 AM,33.7601,-113.6870, 292,440,506,"32,000"
Sun 12:42:56 AM,33.7834,-113.7554, 292,441,507,"32,000"
Sun 12:43:26 AM,33.8064,-113.8226, 292,442,509,"32,000"
Sun 12:43:56 AM,33.8295,-113.8906, 292,442,509,"32,000"
Sun 12:44:26 AM,33.8527,-113.9586, 292,441,507,"32,000"
Sun 12:44:56 AM,33.8759,-114.0270, 292,441,507,"32,000"
Sun 12:45:26 AM,33.8985,-114.0951, 290,441,507,"32,000"
Sun 12:46:07 AM,33.9182,-114.1916, 282,442,509,"32,000"
Sun 12:46:38 AM,33.9316,-114.2693, 282,442,509,"32,000"
Sun 12:47:09 AM,33.9437,-114.3407, 282,442,509,"32,000"
Sun 12:47:39 AM,33.9564,-114.4160, 281,442,509,"32,000"
Sun 12:48:10 AM,33.9690,-114.4919, 281,442,509,"32,000"
Sun 12:48:41 AM,33.9809,-114.5627, 281,441,507,"32,000"
Sun 12:49:11 AM,33.9929,-114.6342, 281,438,504,"31,500"
Sun 12:49:41 AM,34.0051,-114.7072, 281,441,507,"30,975"
Sun 12:50:11 AM,34.0166,-114.7770, 281,444,511,"30,525"
Sun 12:50:41 AM,34.0294,-114.8545, 281,448,516,"30,025"
Sun 12:51:12 AM,34.0416,-114.9301, 281,446,513,"30,000"
Sun 12:51:42 AM,34.0532,-115.0010, 281,445,512,"30,000"
Sun 12:52:12 AM,34.0654,-115.0753, 281,446,513,"30,000"
Sun 12:52:42 AM,34.0774,-115.1486, 281,446,513,"30,000"
Sun 12:53:13 AM,34.0895,-115.2229, 281,447,514,"30,000"
Sun 12:53:44 AM,34.1018,-115.3001, 281,446,513,"30,000"
Sun 12:54:14 AM,34.1138,-115.3748, 281,446,513,"30,000"
Sun 12:54:44 AM,34.1249,-115.4439, 281,446,513,"30,000"
Sun 12:55:00 AM,34.1313,-115.4837, 282,446,513,"30,000"
Sun 12:55:30 AM,34.1435,-115.5605, 281,446,513,"30,000"
Sun 12:56:00 AM,34.1545,-115.6303, 281,447,514,"30,000"
Sun 12:56:22 AM,34.1597,-115.6843, 274,447,514,"30,000"
Sun 12:56:39 AM,34.1594,-115.7254, 267,450,518,"30,000"
Sun 12:57:20 AM,34.1499,-115.8314, 264,451,519,"30,000"
Sun 12:57:50 AM,34.1429,-115.9052, 263,452,520,"30,000"
Sun 12:58:20 AM,34.1355,-115.9809, 263,454,522,"30,000"
Sun 12:58:50 AM,34.1283,-116.0556, 263,455,524,"30,000"
Sun 12:59:20 AM,34.1207,-116.1338, 263,455,524,"30,000"
Sun 12:59:50 AM,34.1135,-116.2064, 263,455,524,"30,000"
Sun 01:00:20 AM,34.1061,-116.2809, 263,456,525,"30,000"
Sun 01:00:50 AM,34.0984,-116.3559, 263,458,527,"30,000"
Sun 01:01:28 AM,34.0876,-116.4555, 263,459,528,"30,000"
Sun 01:01:58 AM,34.0796,-116.5280, 263,457,526,"29,275"
Sun 01:02:22 AM,34.0729,-116.5902, 263,446,513,"28,250"
Sun 01:02:53 AM,34.0658,-116.6647, 264,430,495,"27,100"
Sun 01:03:23 AM,34.0596,-116.7368, 264,419,482,"25,825"
