Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Sun 04:49:48 PM    Departure (PHX) @ Sunday 01:49:48 PM MST,,,FlightAware ADS-B (KPHX)
Sun 04:49:48 PM,33.4311,-111.9958, 89,153,176,"1,600"
Sun 04:50:04 PM,33.4314,-111.9820, 88,151,174,"2,325"
Sun 04:50:20 PM,33.4320,-111.9677, 87,169,194,"2,700"
Sun 04:50:36 PM,33.4327,-111.9504, 87,196,226,"3,025"
Sun 04:50:52 PM,33.4332,-111.9340, 88,207,238,"3,500"
Sun 04:51:15 PM,33.4341,-111.9073, 87,216,249,"4,500"
Sun 04:51:34 PM,33.4342,-111.8833, 97,225,259,"5,275"
Sun 04:51:52 PM,33.4249,-111.8633, 137,234,269,"6,000"
Sun 04:52:09 PM,33.4103,-111.8500, 149,235,270,"6,825"
Sun 04:52:26 PM,33.3942,-111.8439, 177,241,277,"7,525"
Sun 04:52:45 PM,33.3736,-111.8505, 209,249,287,"8,450"
Sun 04:53:02 PM,33.3582,-111.8658, 235,255,293,"9,175"
Sun 04:53:20 PM,33.3514,-111.8902, 267,263,303,"9,775"
Sun 04:53:36 PM,33.3530,-111.9118, 278,260,299,"9,875"
Sun 04:53:56 PM,33.3564,-111.9415, 277,268,308,"9,900"
Sun 04:54:26 PM,33.3610,-111.9873, 277,287,330,"10,750"
Sun 04:54:48 PM,33.3652,-112.0236, 279,305,351,"11,350"
Sun 04:55:18 PM,33.3731,-112.0752, 281,321,369,"12,200"
Sun 04:55:48 PM,33.3810,-112.1293, 280,329,379,"13,250"
Sun 04:56:18 PM,33.3890,-112.1827, 280,332,382,"14,450"
Sun 04:56:48 PM,33.3970,-112.2368, 280,335,386,"15,575"
Sun 04:57:18 PM,33.4051,-112.2920, 280,339,390,"16,600"
Sun 04:57:48 PM,33.4132,-112.3466, 280,340,391,"17,650"
Sun 04:58:18 PM,33.4212,-112.4018, 280,343,395,"18,675"
Sun 04:58:48 PM,33.4298,-112.4606, 280,349,402,"19,500"
